"id","name","type","email","phone","address","postal_code","status","is_active","metadata"
"bd2acf0e-39a5-490b-a95e-3fba802948b1","2POINTZERO RENOVATIONS","supplier","contact@2pointzerorenovations.com.sg","87110790","31, WOODLANDS CLOSE, ##08-34, WOODLANDS HORIZON","737855","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"7b84628b-4345-4c17-acdf-97c73ed67c70","2SS ENGINEERING PTE.LTD.","supplier","contact@2ssengineeringpteltd.com.sg","85399148","65, SIMS AVENUE, ##02-01, YI XIU FACTORY BUILDING","387418","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR01 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR01"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"224e708a-8c0c-4dea-b577-f264df2554b0","2T CONTRACTORS PTE LTD","supplier","contact@2tcontractorspteltd.com.sg","90256171","31, WOODLANDS CLOSE, #na, na","737855","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"f80c6f35-aa7b-4a3e-b3ce-576e744e208f","2TO PTE. LTD.","supplier","contact@2topteltd.com.sg","85543542","3012, BEDOK INDUSTRIAL PARK E, ##03-2078, BEDOK INDUSTRIAL PARK E","489978","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR01 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR01"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"14e834c0-a3e1-45d7-9c93-31256774a2a4","2XK ENGINEERING PTE LTD","supplier","contact@2xkengineeringpteltd.com.sg","82015212","71, WOODLANDS AVENUE 10, ##03-01, WOODLANDS INDUSTRIAL XCHANGE","737743","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR01 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR01"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"8e759917-15e2-4093-94b1-e26af89e8f45","3 ACES ADVERTISING PTE LTD","supplier","contact@3acesadvertisingpteltd.com.sg","63795200","2, LENG KEE ROAD, ##04-04, THYE HONG CENTRE","159086","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR11 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR11"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"9001014c-48a4-4f2f-b583-e58b4adb4990","3 C FOUNDATIONS PTE LTD","supplier","contact@3cfoundationspteltd.com.sg","98806539","10, BUROH STREET, ##05-42, WEST CONNECT BUILDING","627564","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR08 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR08"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"3a43717d-6a63-4fb1-a013-38afc48f5457","3 CONCEPTS PTE. LTD.","supplier","contact@3conceptspteltd.com.sg","90689004","19, KIM KEAT ROAD, ##10-01, FU TSU BUILDING","328804","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"96725e63-67b0-4fe4-a2aa-45e9743f9e6d","3 SQUARE MEDIA SOLUTIONS PTE. LTD.","supplier","contact@3squaremediasolutionspteltd.com.sg","63699116","2, YISHUN INDUSTRIAL STREET 1, ##06-09, NORTH POINT BIZHUB","768159","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"03027488-8b41-4ba1-9819-2576965b75d2","3 STAR ENGINEERING PTE. LTD.","supplier","contact@3starengineeringpteltd.com.sg","65155220","48, TOH GUAN ROAD EAST, ##03-142, ENTERPRISE HUB","608586","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CW01 (Grade: C3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CW01"", ""grade"": ""C3"", ""source"": ""BCA Registered Contractors""}"
"2c422716-f64d-4d6e-9aed-51bd455e1bd5","3 TOUGH MANAGEMENT PTE LTD","supplier","contact@3toughmanagementpteltd.com.sg","82233121","1, CORPORATION DRIVE, ##09-09, na","619775","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CW01 (Grade: C3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CW01"", ""grade"": ""C3"", ""source"": ""BCA Registered Contractors""}"
"205e2322-905d-4316-b8c9-7458522c674c","3+I DESIGN STUDIO PTE LTD","supplier","contact@3+idesignstudiopteltd.com.sg","97876064","35, Kallang Pudding Road, ##04-04F, Tong Lee Building Block A","349314","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"39b6eb53-d7c3-48b8-b118-f484e66d6d17","3-LINK ENGINEERING PTE. LTD.","supplier","contact@3-linkengineeringpteltd.com.sg","63565477","56, KALLANG PUDDING ROAD, ##07-02, HH @ KALLANG","349328","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CW01 (Grade: B1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CW01"", ""grade"": ""B1"", ""source"": ""BCA Registered Contractors""}"
"6cbb966b-41d6-46f2-933b-0776b2bdb08a","3000IMMUNITY PTE LTD","supplier","contact@3000immunitypteltd.com.sg","88771572","126, JOO SENG ROAD, ##04-15C, GOLD PINE INDUSTRIAL BUILDING","368355","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - FM04 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""FM04"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"c87511e9-d085-4035-a20a-b125b9d659f2","338 PRIVATE LIMITED","supplier","contact@338privatelimited.com.sg","93233338","331, CLEMENTI AVENUE 2, ##07-154, na","120331","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME01 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME01"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"10d32d32-7e1a-4b29-ba3f-04099b20d5ab","360 INTEGRATED FM & SM PTE LTD","supplier","contact@360integratedfm&smpteltd.com.sg","66770360","71, BUKIT BATOK CRESCENT, ##06 - 11, PRESTIGE CENTRE","658071","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR01 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR01"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"ae8d6be2-f472-4484-b98a-d63ead00be71","360 INTEGRATED FM & SM PTE LTD","supplier","contact@360integratedfm&smpteltd.com.sg","66770360","71, BUKIT BATOK CRESCENT, ##06 - 11, PRESTIGE CENTRE","658071","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - FM01 (Grade: M4)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""FM01"", ""grade"": ""M4"", ""source"": ""BCA Registered Contractors""}"
"fd31cf60-082b-4929-b38d-39a74d893ef2","360 INTERIOR AND CONSTRUCTION PTE LTD","supplier","contact@360interiorandconstructionpteltd.com.sg","91379199","8, UBI ROAD 2, ##03-22, ZERVEX","408538","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR03 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR03"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"73c9c4df-d413-4a30-833b-db4267e7f8cc","360AIO PTE. LTD.","supplier","contact@360aiopteltd.com.sg","68426616","3014, UBI ROAD 1, ##01-292, KAMPONG UBI INDUSTRIAL ESTATE","408702","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME12 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME12"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"f09cf7ea-8dd2-435e-b91a-b26fbc5304f1","366 ENVIRONMENTAL TECHNOLOGY PTE LTD","supplier","contact@366environmentaltechnologypteltd.com.sg","90944090","6, CHENG SOON LANE, #na, na","599764","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"536c0e86-204d-481d-9cae-7ccc08c625d2","366 WORLD PTE LTD","supplier","contact@366worldpteltd.com.sg","90944090","8, BOON LAY WAY, ##03-14, TRADEHUB 21","609964","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"2aec2cb8-9058-44e9-9657-8071b6f9a3a4","369 BUILDERS PTE. LTD.","supplier","contact@369builderspteltd.com.sg","62479249","101, KITCHENER ROAD, ##03-13, JALAN BESAR PLAZA","208511","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR09 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR09"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"7359799a-ade8-479d-9376-fa5e99b257c0","37 RENOVATION CONTRACTOR PTE. LTD.","supplier","contact@37renovationcontractorpteltd.com.sg","65569008","25, KAKI BUKIT ROAD 4, ##05-60, SYNERGY @ KB","417800","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"ac40e126-c858-4ccd-b6c2-5028ba923472","37K VOLTS ENGINEERING PTE LTD","supplier","contact@37kvoltsengineeringpteltd.com.sg","97292829","1010, DOVER ROAD, ##01-370V, na","139658","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"5cfa2d0e-17d7-452e-b23e-0547f25197de","388 PTE. LTD.","supplier","contact@388pteltd.com.sg","63169891","48, TOH GUAN ROAD EAST, ##02-123, ENTERPRISE HUB","608586","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME12 (Grade: L4)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME12"", ""grade"": ""L4"", ""source"": ""BCA Registered Contractors""}"
"351b6a7f-2903-4216-aff7-010129339a24","3CELL PTE. LTD.","supplier","contact@3cellpteltd.com.sg","64816451","5066, ANG MO KIO INDUSTRIAL PARK 2, ##01-1395, na","569569","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME04 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME04"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"2f4c4d86-5526-4044-b38f-c896f6b86754","3D AVE PTE. LTD.","supplier","contact@3davepteltd.com.sg","67471791","120, EUNOS AVENUE 7, ##01-05, RICHFIELD INDUSTRIAL CENTRE","409574","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - TR10 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""TR10"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"3f988259-f81a-4de1-b112-ef40824a6a44","3D BUILT PTE. LTD.","supplier","contact@3dbuiltpteltd.com.sg","98825680","100, JALAN SULTAN, #03-32A, TEXTILE CENTRE","199001","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR01 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR01"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"c26465f4-03fe-47e6-a8e5-788be5b88adc","3D CREATIVE DESIGN PTE LTD","supplier","contact@3dcreativedesignpteltd.com.sg","66347122","18, BOON LAY WAY, ##01-97, TRADEHUB 21","609966","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"141c96d3-c70a-4ca6-b64b-8deeddb25039","3D DESIGN BUILDER","supplier","contact@3ddesignbuilder.com.sg","82378257","100, LORONG 23 GEYLANG, ##6-03, D'CENTENNIAL","388398","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"a17a54f5-0cbf-42f8-ac69-6cf5483186c1","3E BUILDER & PREFAB PTE. LTD.","supplier","contact@3ebuilder&prefabpteltd.com.sg","96241133","81, TAGORE LANE, ##04-09B, TAG A","787502","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - TR02 (Grade: Single Grade)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""TR02"", ""grade"": ""Single Grade"", ""source"": ""BCA Registered Contractors""}"
"435e26ad-36c0-43d4-8c2e-f09a66c6b0a7","3E ENGRG PTE. LTD.","supplier","contact@3eengrgpteltd.com.sg","92288928","933, JURONG WEST STREET 91, ##13-367, NANYANG RUBY","640933","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"b529a3de-84b4-4b11-8966-adf674df6665","3E POWER ENGINEERING PTE. LTD.","supplier","contact@3epowerengineeringpteltd.com.sg","63541008","1003, TOA PAYOH INDUSTRIAL PARK, ##04-1525, TOA PAYOH INDUSTRIAL PARK","319075","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"f540eee1-9deb-4048-8622-c05d0b5ee7f6","3E SG PTE LTD","supplier","contact@3esgpteltd.com.sg","87900078","109, HILLVIEW CRESENT, #na, HILLVIEW VILLAS","669502","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME11 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME11"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"8708fb12-f752-48e2-9a14-3a19de74c007","3E SG PTE LTD","supplier","contact@3esgpteltd.com.sg","87900078","109, HILLVIEW CRESENT, #na, HILLVIEW VILLAS","669502","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - SY08 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""SY08"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"fb7757e6-d1d4-43d5-85bd-9a769ecefcad","3F ENGINEERING & CONSTRUCTION PTE.LTD.","supplier","contact@3fengineering&constructionpteltd.com.sg","96922279","640, ROWELL ROAD, ##01-78, na","200640","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"d13a1a1b-8f01-4e7c-8cb3-3bc2b8f91ef7","3FR ENTERPRISES PTE LTD","supplier","contact@3frenterprisespteltd.com.sg","87884313","141, CECIL STREET, #07-01, TUNG ANN ASSOCIATION BUILDING","069541","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"b0aa47f1-39d1-4873-8c54-7bf813029318","3G CONSTRUCTION PTE. LTD.","supplier","contact@3gconstructionpteltd.com.sg","68489200","167, BUKIT BATOK WEST AVENUE 8, ##06-236, na","650167","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CW01 (Grade: C3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CW01"", ""grade"": ""C3"", ""source"": ""BCA Registered Contractors""}"
"a01b2469-9d74-4fa1-a760-cb2b3fa10d6c","3G ELECTRICAL & DESIGN PTE LTD PTE. LTD.","supplier","contact@3gelectrical&designpteltdpteltd.com.sg","81983520","11, WOODLANDS CLOSE, ##09-05, WOODLANDS 11","737853","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME11 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME11"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"69fbe6d0-e824-472d-9f5e-4df28fa5b352","3GP SOLUTIONS PTE.LTD.","supplier","contact@3gpsolutionspteltd.com.sg","65143228","1, THOMSON ROAD, ##04-326F, BALESTIER HILL SHOPPING CENTRE","300001","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME01 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME01"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"713acd88-295c-4d91-b7b4-1f1b6d98b3ac","3H AIRCONDITIONING & ENGINEERING PTE LTD","supplier","contact@3hairconditioning&engineeringpteltd.com.sg","64835702","10, ADMIRALTY STREET, ##04-78, NORTH LINK BUILDING","757695","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME01 (Grade: L2)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME01"", ""grade"": ""L2"", ""source"": ""BCA Registered Contractors""}"
"d2291ffe-3a3a-4675-afe6-3cb8a67424b1","3H DECOR PTE. LTD.","supplier","contact@3hdecorpteltd.com.sg","68948944","71, WOODLANDS INDUSTRIAL PARK E9, ##03-02, WAVE 9","757048","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L3"", ""source"": ""BCA Registered Contractors""}"
"3285c2a8-52e4-4c75-9b49-de4b0c4b4fbe","3HA CONSTRUCTION PTE LTD","supplier","contact@3haconstructionpteltd.com.sg","96456315","979, JURONG WEST STREET 93, ##03-325, na","640979","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR09 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR09"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"4fbc7d6f-cbe7-4676-a2c2-b8d83aad182a","3I TECHNOLOGIES PTE LTD","supplier","contact@3itechnologiespteltd.com.sg","68626388","8, BOON LAY WAY, ##05-04, 8@TRADEHUB 21","609964","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME04 (Grade: L2)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME04"", ""grade"": ""L2"", ""source"": ""BCA Registered Contractors""}"
"0244d6ae-8318-46a7-a6d4-f6f828c67e2f","3ISTUDIO CONSULTANTS PTE. LTD.","supplier","contact@3istudioconsultantspteltd.com.sg","62731849","5, JALAN KILANG BARAT, ##05-02, PETRO CENTRE","159349","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR06 (Grade: L3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR06"", ""grade"": ""L3"", ""source"": ""BCA Registered Contractors""}"
"8c774d02-5f68-4ef8-b5a8-1a78136556d7","3J CONSTRUCTION (S) PTE. LTD.","supplier","contact@3jconstruction(s)pteltd.com.sg","62542557","39, WOODLANDS CLOSE, ##04-03/04, MEGA@WOODLANDS","737856","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME01 (Grade: L3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME01"", ""grade"": ""L3"", ""source"": ""BCA Registered Contractors""}"
"cc809612-00c5-457b-8296-4396c5f0beb0","3L E&C PTE LTD","supplier","contact@3le&cpteltd.com.sg","88763339","32, ANG MO KIO INDUSTRIAL PARK 2, ##06-06, SING INDUSTRIAL COMPLEX","569510","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CW01 (Grade: C3)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CW01"", ""grade"": ""C3"", ""source"": ""BCA Registered Contractors""}"
"bfe1f5a7-d730-4cba-86cc-4f431ba8d9ff","3L E&C PTE LTD","supplier","contact@3le&cpteltd.com.sg","88763339","32, ANG MO KIO INDUSTRIAL PARK 2, ##06-06, SING INDUSTRIAL COMPLEX","569510","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - CR13 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""CR13"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"a8175bc2-ba3e-480e-8af2-c946137f7ccb","3L E&C PTE LTD","supplier","contact@3le&cpteltd.com.sg","88763339","32, ANG MO KIO INDUSTRIAL PARK 2, ##06-06, SING INDUSTRIAL COMPLEX","569510","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME01 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME01"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
"2413847c-f657-4f92-80e7-fc9571e54559","3L E&C PTE LTD","supplier","contact@3le&cpteltd.com.sg","88763339","32, ANG MO KIO INDUSTRIAL PARK 2, ##06-06, SING INDUSTRIAL COMPLEX","569510","pending","false","{""registrationNumber"": """", ""contactPerson"": """", ""website"": """", ""taxId"": """", ""businessLicense"": """", ""description"": ""BCA Registered Contractor - ME05 (Grade: L1)"", ""city"": ""Singapore"", ""state"": """", ""country"": ""Singapore"", ""workhead"": ""ME05"", ""grade"": ""L1"", ""source"": ""BCA Registered Contractors""}"
